review_id,review_score
787988c740057ff6835385fcb7e26104,5
c7dd432a0bd0199b5d7e1ec731d67a67,5
2c835e5c5310c6b6e1eaffe6b4bcf2b3,5
e71201c07828d47d455722d9d99e3052,5
069e1f99a493f5ba4369aa6cfe0014a7,3
38cf2e26c27552068a832baad2dda659,3
fb2caeb72f7eea125025683db5674a29,1
86b5e378d50ba0b18b1b63697ea0e7c5,5
65672422d2cdf3264f8e803b5035c111,5
e8d1bc0188ba7974e847024cab472cdb,1
38e3e3b6302cd4512205de88cb054647,5
86e82c33d7b115edb72c06e87ff6df81,5
57f351d551150f58a63d1b022952c89d,5
5d30aba00486b36ff2b2415e21562dc7,5
e4e5935a0f2ca01e29de4f726864d58e,5
2f50b3825062c9e15f663e31b3916189,3
f7581c7c1e873ce628787644aa1f50c6,5
c2286c998dd1d934fd847c68bff2444b,4
bb385b4d4354e99e5a590265614512e4,3
fa8d1607df9e23957f2035f7f0f02225,3
a2e1fb7bf256a68785696d3e558851e1,5
ff5d51348b36d109744c450c509f5270,1
ec4bc98fac6aa6233fe2fc75245a9286,2
89b197cdcc009f1c217747336d408455,1
b3988903560ce3164fdd5f27cd1bc17d,4
10e6b23d40ef1b4312de86337f6dd109,5
6004fe92d0b8c784067bde75d0ae5bc0,5
772d1fdeb559346a53435efac02ef805,3
bf203062d0c0c07b7ab216a40c08cb56,1
580771f1d44b255fb0ee3a60599768aa,5
a3b8013d66a6c98c95c35244dc30cdf7,5
a6c2242648d5b750b739de1dcaa5f42e,4
3ac0d6f8d38acc73f687d48a85ad5725,5
cbf1fefc3ce61854aca36021b024f74d,5
b90c66ea8103d83418851662c651f1d1,3
8d72ce4dd333ad07fdc8f19ffaab755a,5
1c0b75274dfc20d452ce98d5bc8f9f15,1
f7d6c71e5349466831a1475c224aa358,4
3447a257539af4a128a74faf18c0da28,2
e8c1e8dbe7265bfe55d81bfa1984b8f8,5
6aa37a7232468347b9fd4e04b1937241,5
ce91dde7a18009236eea782fdddda712,5
93e236de988801fb1551609461b03d6b,5
3c6a933145b13744511402a19578d1f3,5
05809c068ac8f403afb680d5dfe5867c,1
89605085dda6a30de84d0ec9221d89a2,5
a20cde550812a1e26efbc2ec506353b2,5
461995f032f9fde9656729a391c22269,4
ac66b5d98e5759b6601e11cc7b32a1e0,4
14b4391603e160341108320e5dff1726,3
f3279593a446328dbdc00c8b9b9b9bef,5
c5773a41467ef212d40b3950fe3adea7,5
2a8a02b64cae598d2607b0d773cc185d,5
0e5bb7902f79d900e4876abea8d5be11,5
667dd2be07177cdc16741b47c0ca0311,5
42e482182236616f38e5d33627bdbcb5,3
ca47128ba003f0de7fa4405c1f32b23d,5
e411764faf754421c4f5fe889d480825,5
742fae22e29b9be4e30ecec9b419e6fc,5
883fa810d8dd01f47dbc15501221d0d6,5
5c9c13b23513aec114a4f23ffe6bef9d,5
5beb7b85c560bfd37c11045bd13f76c6,5
b9f644f91c310e6342988c531202daaa,4
255a828926e58e5b127f63bb79aa189d,1
29be3db359b9e919d6039f3714bde0f7,5
74f1d49fb48d6be884d3f07335e81378,5
f187fe7990d17df56598bad18e865732,5
eb451b122df2ea80614c303bf521f491,5
870fa252470e5f589ce02213ce20cf28,1
cc077e26fede375ddb37d3c448f83c21,5
8f5dd066e12c596741b573b7426802e8,1
6d4c363386428892767c1a54b49c2c72,3
33b9fbf30f1071105e2a5eb037bf1051,5
f2f85bad6c7f30ea8ad5dc7ad63d286e,1
776322716dcf071790e80ca840e1ea3b,5
8a3e5a69be1e3fb366f2bbe481a9b50d,1
261bb557eb45420429dc8bd41ad5265c,5
9a39a48ab79043cf0bba92f1b8edf8a7,5
952d3ef82bd6324a2dd13d8b297cf4a6,4
e60f7c53e511e1d78b48da11ef6907d0,1
34059319d13e77670923da57e64f3f5a,4
a72553f23398c06d3e4eda4e08983307,5
dc68944736ee18129b154291134e4a75,2
b9d8a199e10f294033195c7af48a7c15,5
964cd28a5cae7d4a97b196137f05812e,5
4a7a117088608454daa2ffdcc236d62a,5
30442486d5d1263f3bfde8f6587159bb,5
7e5f84558d7e85bb85ed11fcf363eb91,5
8d48f3f5a8559dc05932f9be3b26387f,1
15dca54f532d8d836fa248112d4015c4,5
b0c23ef6c3d68a1adaedbeb4c51ff51f,5
64da1edb98d8141814a2e7221b80a100,4
5c00dcc4839ec3915534d4c27076594e,5
5e1239246178944986b563b4dd76a9e8,1
b287516c22b5fbba5854d4c14f887bd0,5
11ba44273c83e56053ba2ab347fec8ba,3
03ec2bee10556525c8988d08cf39ab66,4
b0434269e2bbb2c6eb17f3a0ab05b8ee,5
88cc519b738f6a8ab4b1d1d4fc37f193,5
dbb81dc421276b7fd033e80cf82e607c,3
3716b058874e88d04eaa24646981a1a4,5
bc2cae2003a12e12e602602d44537da0,5
3b341c05ee18735b2286fa975a14553b,5
374f983caa9e7e86169755bd1c285d37,5
509665dab33bf689a4eacab44eea4230,3
334bed8884f21b79fca0946a85c88256,1
3693b6dc706b32cac6e1109f462ced88,4
c5d16fd91d3d89cb0a941892be48e6ba,5
8a6bf13303e0a522d7996b191b883999,4
eb4284d271049060a05298a28d807087,5
a271b2bb16da84dec98e16cc47b14711,5
ca074601bfeafe5528ad967f5e002ab1,5
1ec8bec945143d6e9dc3559144486a19,1
9419c64cc6c571b6a0721faf727d358c,5
1499024bee7353e7561aa19056a9e00f,5
7b80612193b12befff31f5d6b75b822c,5
81d037f3c671f9525b78ca27359034c4,4
0ba1798954dc5c26810ef09daedc002c,5
8eba65b648db93ef9fa24d50738ae78d,5
f0aca30c263a8fc28c2ba92a7ba49938,3
43eb4cd714ab5ffb8d9a684ecef857b6,5
8eb0191bb96bb6a5295d1040f704435f,5
80ae9cd409fdc1622dcc80f44398f86c,5
786c5f3c88630687d4a585fa5f0ae59b,4
760959dc820b245097c4239f80f010d5,5
6683de03efea30e7972c82ff1426247d,1
63ff1df9fb009d84bce847a1aea6295a,5
43f333d951da74e6ac95f409b8705d5a,4
537127b3e68ffc68a56f11eac2a25aa9,5
0435be20ac550ab003076456797abb65,4
725577ccc5156cb120b0eb5cf460a8eb,2
68f9b61730239352e7961a9ffb4a55ee,1
5da9de9de323b4feb474ff10be1fbe88,5
7d7387096b99237c748279688f0a3acd,2
a3c57d0858c49b6abcf223027115da9b,3
8fae1fa1e94a9a070447844d9c878abb,4
d2da6d2c253fff4084a3a2adaea86090,4
af33017ba5a3e60841ecf4f0d8192f19,5
11090bc726530084c80f246990df364e,5
65e4c9353a57c80457c1a20666bac63f,4
45e5e5b10a6f617c8ac726b21513fbc6,4
c09d1eff7de7e98a95c471066eed09a9,1
aa0f0230b76a3cb295ef73e2c2de3fe8,5
6f42d7c7254a8bc72a001977db669a92,5
ddb10f9b247301cbcfd3e634ef89650d,5
27638f09e40153ed1f1f6bd2682799f3,5
c0a2fd0b4679e521ce6d889d5c2ab4cc,5
d14a4ce996752d70598ecfffa86f8005,3
c225aedd5520d9d13a7cdcb08b97146d,5
af8efa67dc349569a0a1f9b45c3d5972,5
8974f41a51416ae1902fd492f807be71,5
5937d81cf570dcd7fd4fe8f5c9c293bc,1
26eac9817956d89fd99f455b28e52180,4
708bd76fdb4926fbbf5364a68f46362c,5
1d7390931501ae7d6715f75aa1e2cc6d,5
6a123556db363d000c0a0890f3b4eba7,5
5cf54f9268ace31b5539c370fe0c74b6,1
317f19fcc5c90537d081b9cb436f0bdc,5
21a3833592e9614e00f6c2fcee3c97fc,5
c4071ea9c7a7d79ebf6d3ac5a67e56d8,5
d1172657f7a987ef820cf3b08b06c7dc,5
a958f5bc0571efcb124dea1caa63ba53,5
8cbe0cbb02011a76e151106b120ec5c2,5
91d8569a6bf84a431a0b18cbed49ca63,4
a3f114b2fdf94751d538ff256c6a73ae,5
df24d11bd338663dc488562c2b41af65,3
fcd05b90334cf916011a5ceaad1b2b4b,5
dec70dc5d4ae4181e68cc4c6b1068353,5
0b09663d776ea02555997cd85886386e,5
1f14880f496293374f433194e8ded633,4
f2f5526ff456298bf42954e427530236,5
1c4b779b4747bc41588bc526b983eda6,4
3217b89389c0e9c6f790191d5a360843,3
9de912a58611cc80dede5fec5fee736a,5
2d1188a2d2ee61107412d6f175d8733d,5
d1f1446edfb5d0e88ec422c0cdce0f0a,4
7e5553ec57494e7cd98c3c95c1a56bca,5
8bc0ea679b8382c1fce9557be7cbc490,4
50d41f675b62a203452133db19b0da0e,5
d922c55fb82c5a62ceb8964747620fa5,5
c3f4ed02643d2d1199301b5a9ff639bf,5
65520c3a5216bfffd00f2194aef74003,1
b872f87b024f72a5658d5b7104841b13,5
0b80384cd6271d5d77a66f72af6dffdc,2
c00734db0dc46e9a9e062b0baedfa077,3
beeb47c1cdf3ce3e4a54aeaee54d2fc1,5
329ffcc5b4b31a84f9de4465ee16d352,5
3e58383c00bda1781ee840066b94b1b3,1
f369af7866c2cdca08677602292f0756,5
9f5c66ad84c31bb87208e6e401d8c298,5
e1f81ebee52dd36013ea35d36d5d7181,5
a73672585858a511c630b06d35cf865f,3
9e6e5abbf8444220fbe9d73080662b6d,5
a73474d4f03af48e347f5849d149b5de,5
802f07669e6ccc152e9e8752a2c6c9e0,5
99abdce1cf23d45762bd90872fcefdb5,5
588b6e91b1c2aaff5c1aa72bafd2a163,5
25c67bf7d1a0e9fa3181af10a5a99d23,5
d098d96c51af2582445fc762705e110d,5
285fa62b847ecdeebbcebc66c8343279,5
baa840288258db29f58ffb4152b75a9d,5
894e7c7f0550933cd13111f4fbb66450,4
9da613c4e10c8c41fce3a808c1e24ac0,4
390474a97348d1d96684c7b2db1c3c34,4
61a303805d4a7ea26880360733c6ef59,5
9abd46a1a34b94575f76cf85a928197e,5
dc374c1e8e8634ce929380ce897a0808,5
ed146b6a36e5d1230d65f44a2061d826,5
ace151a2565c0add7e28c4b9a2d5d014,5
678df57294d6a8afba12092fb58db278,5
649ea7c04e35c959053611bcf46c1824,3
6c912386372006201625719dcbeefaac,5
b362550ee40da20e4f83f6d6e6c73c64,4
4ffd1d39a74f14e1fabb821ae905c4bd,5
fd8d06c725c6b55a6acc6972c141c8b7,4
ac2c1dea2912ad460a3df5fbed1917bc,5
70a8116eca10985774c366724e7c57d4,5
3d023d900e1aafe1f9290e7dfd77c24c,4
0ce2b1f478ba5d2ed52d66680c691f6e,5
20604d173d77b7f7deab54c996b7f760,3
030ec162db606b200a7f066483d7e32c,1
22fb4da5d48ba0c2456f057a6ad0e90c,4
bc52910369a93e03dff7dd7ae5918594,5
29c6bdbb87aa50d68e31c38494648b9a,5
1c6fd0be09b549e66b7782eb8d3cfe59,5
521fe9319e6ca9f463703588b48c0718,4
d1cd04b55a941c1cc121bd96e04f0e49,5
85c4501347f83d31a8bef6f10060f645,5
0f135a39b2ac2730520818b8766a642e,3
8e76842f68359146cbcae2ada662b37a,5
e627d79775c872ef03f21124b4bcedb4,1
d92b1c01b82a6783d96dda657a2bc820,5
2bf3c27eef26139e67e3beab932c5809,3
d5ce4f5dec7776445ab44b19d2cab077,5
2566cc9f392e60ecbab6181cea5317ad,5
fb49b46455d421518481c2b0df4d5c78,4
d825cdaaa5648426b83fc2a19b6ef11f,5
57f42ef76cd67dc7575082f526a92ab4,2
15832cfb59d8a5b8d76445c3f979c121,5
262d0dee8c9d9c7f14b47cf5b8392ce0,5
81741b7363473495ac8ad867fa09b250,5
b8c44bc09e0592680ac11e866034fa87,4
72c093ab1024d0e259fc91d9915c3873,5
4a76fc553e3245d6b4e85af39dad639f,1
7b4d8f110e8da234e1d886c3ea2e11a7,1
301cdbfed5b8c818a2046777d5462848,4
5bb8f9496be2edb0785743d611126802,4
d3fdfef76f523d49295588c00721055e,3
468735a09715713e8b3ae8c415ad1def,5
c6ff7e7d16a69e4088d5670ecdc331fa,5
f36417fa8dba0747ae9d439e599f5b47,3
1992f92447eef4c057ed4ff8949530ac,1
643db6a4ecd81d263b585b018fe9bc10,5
d13d4b738793df3961abd83e69dfebab,3
1ed134d3e8e587c1589c338712516757,3
912e8941d90f944ccf69a7f194fcf1b7,5
ff7d68bfc0f55d4828515e16913ad631,5
120729df71a714d4bf0ca53051ecef46,5
f5b82317e1b37ac4c2ab4481a21aa0fc,5
e7ebbc3101b232956c08245aff8ee290,5
8da5acdc2565178f11edb57558d6aad9,4
6ee76a4f3dfa7c16f5b2e4c9a66134bc,5
115d8014d042d41087cd55fdfaa5ec3f,5
bde75f9ccfb0d6275c7339be840c14c5,5
b39336f9c19bb3a330a18bbbe9364ab4,5
8bb8ae248b048b7ec64c8c2511f19acd,5
a343ff304d2253d8de97cba26bd45752,5
6e055f7bdfedd98c233edb5798449916,5
29d8328639e59ecd6babe8c405f51529,3
311cfa581bf477276175ea9bd4a162a4,1
ff8960015a06890a97c8707c0f1fc890,5
8d85c0160e660946259f4b50e75dbc4d,5
a1351e2cb4969170060a30e3401596e0,5
eaeba786262a9bc3a2bcb4670d1c6121,3
64a97ca01648fb187d185a819ea5b84f,1
65fc768919831572aa2b7129bcd1dfec,4
b82d726b98fce4085a11bcdee50869c8,5
70ea95fdec3d96480d16a82a01aa1475,4
60636872273392461986c1b3a2bcf709,4
903f698dabc114628754ccfb540fc15b,4
2c97358ff08675ba9ddfc501fd9621b5,5
27ec24e94fbff456ea9aa9a1fc3f8050,5
74fdc8423b0970bfbb9483d8721028f6,4
8dd3ab3e5068274e83cbd13cb78cc0c4,5
511e7cc73af32fb21639065db8be4930,4
e57d1d3bbd72c3c341341f54fdff9697,1
1a967fcd0fe1d5d842775f50038be5d9,5
f868046123e542ef086695517b7a72dc,3
fe5c833752953fed3209646f1f63b53c,1
0eb6800da4da80726b90b74bf4a22f15,4
caabbba6ef4f38e75f7450b3bd47199c,5
d34c532d860a62e7c7495be41db916a5,5
b8c9e3f4cfde65c08ae97318037136d5,5
17eea106a6cacf705880bba86aa19a45,4
fd38d6f01fd271864fcb19ace4928828,5
0e12842c8fd867ee6c8525e07080b379,5
0f67d495e52b4fc53648803b72f6745a,1
b79cc1dfd19cf644c0a54ca2ed8bb05f,3
e4d72bb326bf2b10f6bfa85d1b96930c,5
a4c9e969985e39ecfcb64d27e5fd6086,4
727d7b90de2f641d0a488b2f43ab8f29,5
5ab90f8ee51b8cc0072db4e29b949692,4
4a83581dbc3a3c930751378c3c8eb186,5
59800f125055137c475661cd350c9def,1
e7e0d0c1d293e91aa28e72323b97ab13,1
cdc1b6ec2fea7686b1db98b5d66bc931,3
da6b738ea64f699e23d8421fdc0632ca,2
978c411a9f036c656f7164d264fcfdb9,5
9628897d2a6e9232ab547d5718a6c7a2,3
11521eba322e41880e39bb72797a6906,1
5362cd28ccd9e1dc96e1dc16e8bece72,5
47362ecf1f01733c13b5710b17eb4252,4
b16489336077502ead111a82a0df0d2d,5
e43dddd508cf248512d1db8fad85e7db,5
c76251e736dc8ad4af77629c81e825f1,5
aabca8f2a1517ea2de2a1babbd924aea,1
c11a536c5e97eb72e0be2cd559f5f728,5
b55ecff8f35fb74bc0b38c4c995ae21c,4
a47b3dbe9b18a2c3c7cc5b86fb5ea1db,5
b6a4180ee3b8988ed0e5048c261837a2,5
7157c20054e0eca34fa3d3810436b7d9,3
90430d423a625df149d2405629afde3c,4
576de915cdadce796bdd69c972fdada0,5
996c31e0e846510d2844dbf16c4d93bb,5
39511a8128d337def36dba8e476325d7,2
dff9cf72a7ff5916cb68ef2858222cf1,1
abda3825f7dbf5610b5d6916cc76f0a5,5
193c6a47cb4c56d37f5ce39471f947b6,4
830be00e0bf9a7a255e0c10218d2865e,5
4443d44062ea2112790ed6d6e7339a50,3
8ae749f7759f7e40b2113cca796433bf,5
b7cb14dd4ef2d3851109da8ea307af90,5
79caa705a11a93239c9460095e12046e,5
1945397d4cf4440bf99c4e7421585025,5
45b474f8f78b2d99b9fe54be8db01a93,5
ce24a21f96199f7e7257d5346f387e5f,5
bd36a76789d99a14e2061939c45f4003,5
60960abc5826cf2276451e3ee55e67be,4
1057b5e89116992789c31ad775bc2063,1
0407106174a5567ab95a8d814fddc8af,4
6cd2cda764fb0fff9c1320f3e804c821,3
34405bb86aa851a96b37f04339ec4d97,5
755ae49f68b31f50a2997c92ca1ab462,5
a77adac340c9f0a46e7ac87edffe6ddc,5
a83ba5ae6453502b5c198856c9dc9540,4
088747688cb32c744950613437378bb9,4
6ebcff50252184bf668c6945aa5d941e,4
cfdf4985d57615143f120e83431f493f,4
5922cf4602cbde902bff5a0cfceae8c0,4
ad3e5fffc5bed4ae1b2371cbd5e98f7a,3
54213d5de6050d4c1f0082de7c69232b,5
d0ec941fe739082c0317c59b6926cdc8,5
7c88be2a969a13b21bf57441338ef8cc,4
baac5b111e58e99c1715d9269862ca4c,3
c12447ec3cb6e935acd4113f58a441c0,5
5135105a6de82d87b91b46d4f30be07b,5
5d1693ef0168a85cede6052c7b60e36d,5
f34441b14ad7b4cacae1b87159f17b7e,5
22ce2ce65cec6b79ee267ab3a7179170,5
0e0b79d9fc0ee15927ba7dc8d4f3918c,1
4536c233a12668553ddce073a9c421c0,5
192d75fa59c1d5e8851153484a49f829,5
873660831d8dab232801dd2be94c861c,3
3148db1067f146166948f49bd20fd900,4
d541a179e03fe3597a2d67d6cee1dff0,5
207608b278634faecc647ad768b29354,4
79313714ba92156b666ac9916c32be78,4
51c5f9c261dd646fe5fbb9b8e2cf1464,5
fbbf4c392801f63915dbf3c44a4a2d56,1
c8d14df65de8b8a35015e324e01f915a,5
0b1d2241284a6c7a2ba4b59b1891ffd3,3
37a54c23be5effa90cb069a82013b0cb,4
5cc5977b3ea3e205d0e1325e20190992,5
85c8cee58904a67833c13b2c2c196c50,4
8bca75ecbfbae81568cdaa61f3fea0ef,5
269b2b114462bff97bb5bf43a30ffabe,5
4461b6ebd628456c3f6989776f6a779e,4
a7f41a353edb37fdd0786dee2b65ca4a,3
ce6eddef08f38a18733269af3f4a647b,5
9791c9b6d2e7a3031c57e6bcba502f36,5
f2db08c11ad447168d08b3a8740c33eb,4
a94eee8faad95408cd413c7cd3d1caa0,1
e19192cf58862058cb4f3f824646057f,5
310e628b701721f999ff11f91ee1485f,4
e8d4bcb24bf0e776a9b5a17981b90bed,5
b8824be12e438736be497729f12a10e3,5
0bf4276724a6f9887fd68829e6e9776e,4
ff7f73c4659ae0c0d3119757d8853da7,5
569f2a73fd4851fb8b1d2b0c86eec6f9,5
7a0c210886c08106764453c5a7b157eb,5
c62a5510d42c1c22dd794b77d9ea077c,4
5c9edd8746d494ffa631c1e0f6f7a075,5
f6a856dbc72d2a8bb09d860da9215545,4
845e43e82d8b47e1710b405269e15b86,5
921c65b97f1f69ddfe2a5cfac5a0a27e,4
228d4930edcfd910dce8c6e307d2ca5b,1
2a89d122c228d94620de5c3d7e93e560,5
f9f37ba7cd1bc051657040617640fd01,5
083a2f691ff078f383753c0875899281,4
583b93616ad49a2c13416e48f4a57b8f,5
637670696130283b1ea6b2526242510e,5
c6608f20b651dbeadc71757a4a52df33,5
9610ac7eabcf1bee94affc418bd757c2,5
6302a4f89fe250f37a38c40892da51b3,5
b83eb40bec88a50658399c652dc6650f,5
fb4327c3202c7360dccc0767344149aa,5
b773c1ffeeff133ea6402a2816607411,4
3588d2588f4a2b45d9ffe04b38b86315,5
5a14337c098ddd7f94233817a0130e81,3
27eb0e443ba20c7f6de9965b1a571da1,1
e36803b00a1004a9679689b1e10be84e,5
d7295d6c01660e89c8965f1d443eab72,4
cd51134d144f896a813e1743671247f1,4
7e5c5a7908f899eb3d68e2f9eb492571,3
6617f6aa38bb97753db61388e2dbe7eb,5
876c5ae17d10f3ba2919206fbbb66ea8,5
d0e7bc1f96e0256b144b83f3d8291f2b,3
136f5b9ffb8520fe704db101eba838e8,5
d90a7093dc2852eb7b03d2891b16abbc,3
ff7600ae943adccd44ba37d4a8ffc2fb,3
e9231611c7f3c4e5b878773838559f7b,5
30a32325e405c8c0c6c0de1f7638f88a,5
29d54bafea302d004bc8bb01f851a073,3
1e4e44c87f43ec7135839c9d87e30f99,1
87e8c99e4680bb94ef0e8abfaf25bebc,5
f2cf3a9ddbabd24ef70b5d4a9671e7d6,3
66324736353b079d49b880c214c7f425,5
3ca01b263a53bed86123cb3718095aee,5
3a867b1c6a313e568a8f4d5bc08457b3,4
8caf02531fc5685ef0ade71198ef7c01,5
d89bdc3e6e9d16c41732106613589fbe,4
5e8a1c30a38483600cf635dbaa1b0ffe,3
e44d0894145763fcd9aaa96511f0c717,4
a15ef3824b59cb62e2bb9be237533977,5
b75379c83175ebc31f8e5a94fbe662e0,5
b6a06d78914624bde71e92fea49c79fa,5
00bd944d680503fa282c3e83c45e7ffb,5
f4f3706ff52aae5f961661c07341fd3b,5
3259959e9e52ef23e30b75f259285c5f,1
d531e097f13ca1642abe053278871647,5
070be18879e03a003e4f431975372a23,5
1f1bd0d07f508e75c67f7bef113c14b3,1
594129b09dc5cc6caa2defdf59cb3600,3
1b3b4e9bc4d5d50658773667e97977b7,5
f2421ea8b287730c782017d456f82d52,1
2c2cd5de07bbed55a55cf7e01c303112,4
234a7d1b12dda9976b0f0bbeaf58c868,5
faa3eeea3676d90ce989d4917d632a1b,5
18ae3dbf9f82f90ea0834e4a2ed1b5ff,5
0508003ef761c0d549272b2ff9aa7779,5
5246249c6578c473c3bc653f21dff8d3,5
e071d2b00bfc089dd6b0b2ceb860cf94,5
79fcad423f8f7f12822fa35f93006354,5
937f24345d608e72283e7b9461f53ab6,5
4fd63fe56bc10dae199fb2d3a006c65e,1
b18531d9fa364fd16d50c5dfac1f14da,5
91f2804b6de722c015aef532f99c9e33,5
8fec6bb41a4d655749193394332afc07,5
aabe3b89b1c4ab4cdb542f9d28d71c9e,3
58d1094fb858873c097050e2b9d8e604,1
d75e606feaec5e9cfe338f421b246dee,1
d8ab76305caa138e80667ce154a8380c,5
4e368224edcd180ffeb1a38d7aa5bcbd,5
9da43df44d4750a3b0e4dc8891f7ea1b,4
d2d0d8f97f7e5353193a2e63e7230860,5
f99bcc65c709ea0014e34c89dd0cb2cc,1
1ccec458e8a13658e3248471fc926817,5
5039b5ca9bdf0b297b538f60c4999dc2,5
0ee4a2196055e9618ca0373816ec7ee3,5
e10762024bebe1a40f008fc0cdcfefe8,4
b3ae093d45ecaced74879552ff8f2b99,4
7c930a463c2e48d1a4ebb8386aa3dd12,5
65ccd0efc6b9b2fb460e0ff70b2f0847,5
7436e5b915d61c82dff6874ce7881310,4
f7b2fd2adf3c106f430d2e903533e4ec,4
5babd5cf184d9638e1c5979933f70cf0,1
19056f2f833c2592f65c7a0d8d10847e,5
d4b79f642537654027a08b56de3cda0d,1
699616d67e48e682ae53a56ca57b058d,5
0ace70960c5e3996e3d6083ff17e950c,5
acc6fa49995c1d6c4501110c0f64cbe8,5
480e4088d1f94349652609debf711b15,5
f8fa1bd8aa9e4bd3c759dc22042a8887,5
ba69f69a15cb6150534acdffbcb4e731,1
45166fd675ed78120b1498e4d7c2f333,5
8141eefaa1063037f50bf6fa4a8c4191,4
0b309a3dd442730e7ea90f7fbf4e0696,5
d1b2d837ce8d82915eec914e09b9a5f4,1
7570433fc70fe75412094bc765ae39b9,5
a1245d74486a7e5aa45f96f748ac5ded,5
cbdb3253116c5fd6f16557ebdbb0bf75,5
5567a50eb8f5ccc35bb7310d6add084c,1
6bdc7665fd0cfbd5c7d20ac04c2c17cb,5
49c6811ca7fb5850d416d201501d9439,2
a3c9752b221c4ae7d350d2ec3a4ce1ea,2
7db67bbcec9659e7f0388540250d9e52,5
5838f962f8a03a8e5de27b6660ea461d,5
8d1f4df8afa2391767826667f1de96d6,2
2a950ac58d4d292958b227b8ae4a908d,4
a8ffb30c74397c7cf37ab595d3c1662e,5
5bb9bde2a21c12507490dcd55018d629,5
9f4995a1d36839452189a58d92eb0d33,3
732d5bc910fdd44b5890c279aaabcd61,5
2db652136a142fb921d465a591df1969,3
c7ac9e0abfa6ff1851097b75126b4fc3,5
0c1e353457b96aa0ca7b3f7fc3cd072c,4
b6e8158a7cb1d6a04e7ebd503dfb5aa6,1
46f987e0a05aecd1aa47fa45b8e45026,4
7a34dcdcbe767a4749fae5109ff42fd1,5
30fe21d9eeb8ebd32d1f040d88f4cccb,5
23542584af0d3f2c4e8732bb5cea0bc3,2
d3504eaee52495da421457f9ca71a740,5
0dee09609d0ae0c0fa6fc52f0fabdb56,5
4032f94a9c642cd9ce317c18a9fa1203,3
86d12943e1e4d952630113e4f2529f2f,5
642e12dea577700906932a50360573ab,5
2fa475da4eceb8db6f99ca3761dec4c5,5
9620ae49141d27be60c9660967f3f442,5
e876e56612fa66ef20ce738e58b3c63f,5
82a2535ed5260f1307117c1c6f8412f3,5
4b64e6b26a269aacead5b6cf260e2b08,1
8a3ee7d865039d2ecb4a017d9a28e19f,3
eec969c4611d750ff696a726f3640530,5
ad03b3120f727b97bfef955bec68d136,5
40abd7f9b2eab81bb6f612b6cf129a23,1
7f1ec6fc958cbc96669c1a2fb1627884,1
4e35d10e39e1a9c454fd220f9a79209d,1
97dcd459397e31b2ece9805dfb7fefa8,5
2c4a6442f6bb4318f31871f3fcf284c3,5
9101b5897696779bfd80c995020c16a4,4
256b945672622dc251a5de0645d6bfbf,5
4b5a57322c8f076eb9beabed2385a709,5
1472f49960a8c354feaa6201c9c16dea,1
6e8c5b60553de3e35ec9536aea85398e,5
821d748e50f2de04af90fbbac4392e47,5
f4d86332503ffa1aae5d6e617fd2f568,4
01400117bc28a66a71f0c0df5415c2d9,3
903291b90cb4a58d3a9ff4833ae96272,5
7ebc4385f34ecc6a4e33c4ec75384d84,5
5ec3b89b62529b12fd860db1d70e7fb1,3
45f8fd6818173766a0475f6856827eaf,5
f0a0be75b208b6dc75c9e826af9e1e61,5
c7b24bf75596735cca215370f77da030,1
d41bc69b8da365c6d0304eed88781cb2,3
56271ca212246b1a53b4b04f287ef235,3
4e358d6bef4525b089ffa9e3897a6cdd,5
88eb450681e8e95ae25c18cdd83398b5,4
d84d15d9f16d5a88428efb4c67105239,1
154d6eca5fac9eb0f06b31d8035583ad,5
912c249d8b06f3579a1a12f9c10b9e4e,3
7d178a4f006db86364523848eca5d0d3,5
ecb6b9a3c286d466970273e6c19da042,1
4ad2c60296ad152a9f9a254bce1ca374,5
07e5b6ca5e9011c88ff3f793a1196f29,5
efb96b307f66e89afab5cedc85806138,2
89b311f42c979f60ac054de24234394c,5
b7247230e02481ce5105ffab53c8cd89,5
a1f69eb81ba899b75caf1b8984486c3f,5
2436c8a107d75dfb68975cfd3ad12e65,5
34723180fb5dfaf43539515fd2a1df9f,5
91f1bd15566ed8690e19600723cac209,5
1f3c8fea87bb05d975a919007acf8552,4
81c4070474d420a77a2254b8a5473f6a,5
684228c8aab08528cd148e87b0516a66,4
9da7f3aeab7c097f2efe5057306a36bd,4
a73c293bed304f473f5b0471f1223f99,5
239eea8a701c766755ac2de31b0da54c,4
e55a3be1e1c813ddb7fdc1c0739a0a57,2
e6c15ae473e67d9ed83dd621c90ef4c9,5
2dcbe2b39a7a95cf86cd03fc54934276,1
ed6ec75ea7a90b458cdee9de4c282093,5
35723cbfbd42fb433a9715e43d4d2cfb,4
f7615698e11ce64210b861da72976849,5
9c484577ff16cff83c51cb709b8f936c,4
7d98f08a314d5c1264ee52694f2ded3d,5
6374f3f4476c97e9dbb07dc44aab8359,5
1c54beb41fb600986120c9573587192f,5
abcb14a1af0382d3bf18ebc4ecc51db8,5
5c624d311b0f71c973bf941762a4e4f2,5
f754117c58b3633b22d4c31d6ccfec93,4
be3ebc66805804cbcf2a8c0fe11d088d,5
e3a1a8063e322451accf8e10f5eacb09,4
96f4cb506db3bed4d721f3ff66f7abdf,5
71a52e6d41fc2c02c5435116f0cb9964,4
b4e65500067cc0ab8f8609a9ed6b87f6,5
f13230a6c4e5ff294e522f5c5ca106c9,4
